REPLICATE_2,SUSCEPTIBLE,CONVENTIONAL,BLOCK_1,Annabelle,CDTA,72,11.41,6.04,51.68,77.18,0.00,12.75,32.89,0.00,0.00,0.00,0.00,24.16,0.00,0.00,25.50,10.07,20.81,0.00
REPLICATE_2,SUSCEPTIBLE,CONVENTIONAL,BLOCK_1,Duke of York,CDTA,73,15.44,10.07,55.03,72.48,0.00,11.41,39.60,0.00,0.00,0.00,0.00,23.49,0.00,0.00,28.19,5.37,25.50,0.00
REPLICATE_2,SUSCEPTIBLE,CONVENTIONAL,BLOCK_1,Homoguard,CDTA,74,8.05,0.00,45.64,65.77,0.00,10.07,33.56,0.00,0.00,0.00,0.00,20.81,0.00,7.38,19.46,7.38,15.44,0.00
REPLICATE_2,SUSCEPTIBLE,CONVENTIONAL,BLOCK_1,Internatinal K.,CDTA,75,14.77,25.50,52.35,77.18,0.00,12.75,38.93,0.00,0.00,0.00,0.00,26.85,0.00,6.71,29.53,10.74,24.16,0.00
REPLICATE_2,SUSCEPTIBLE,CONVENTIONAL,BLOCK_2,Almera,CDTA,76,10.74,0.00,48.32,73.83,0.00,17.45,54.36,0.00,0.00,0.00,0.00,24.16,0.00,0.00,24.16,4.03,20.81,0.00
REPLICATE_2,SUSCEPTIBLE,CONVENTIONAL,BLOCK_2,Annabelle,CDTA,77,14.77,4.03,53.02,73.83,0.00,13.42,38.93,0.00,0.00,0.00,0.00,23.49,0.00,0.00,28.86,8.72,23.49,0.00
REPLICATE_2,SUSCEPTIBLE,CONVENTIONAL,BLOCK_2,Duke of York,CDTA,78,14.09,5.37,47.65,69.13,0.00,8.05,36.24,0.00,0.00,0.00,0.00,20.81,0.00,0.00,17.45,0.00,14.77,0.00
REPLICATE_2,SUSCEPTIBLE,CONVENTIONAL,BLOCK_2,Homoguard,CDTA,79,7.38,0.00,44.97,69.80,0.00,8.05,38.26,0.00,0.00,0.00,0.00,18.12,0.00,0.00,16.11,0.00,11.41,0.00
REPLICATE_2,SUSCEPTIBLE,CONVENTIONAL,BLOCK_2,Internatinal K.,CDTA,80,11.41,13.42,50.34,78.52,0.00,12.08,39.60,0.00,0.00,0.00,0.00,27.52,0.00,8.72,22.15,5.37,19.46,0.00
REPLICATE_1,RESISTANCE,ORGANIC,BLOCK_1,Toluca,NaOH,1,0.00,0.00,0.00,6.71,0.00,0.00,0.00,11.41,0.00,20.13,0.00,53.02,4.03,20.13,20.13,0.00,30.87,0.00
