REPLICATE_1,SUSCEPTIBLE,ORGANIC,BLOCK_1,Annabelle,CDTA,22,4.70,0.00,36.91,55.03,0.00,10.74,41.61,0.00,0.00,0.00,0.00,16.11,0.00,6.71,15.44,0.00,10.07,0.00
REPLICATE_1,SUSCEPTIBLE,ORGANIC,BLOCK_1,Duke of York,CDTA,23,6.04,13.42,29.53,59.06,0.00,0.00,10.07,0.00,0.00,0.00,0.00,6.71,0.00,7.38,8.72,0.00,6.71,0.00
REPLICATE_1,SUSCEPTIBLE,ORGANIC,BLOCK_1,Homoguard,CDTA,24,6.71,0.00,41.61,61.74,0.00,8.05,38.26,0.00,0.00,0.00,0.00,16.78,0.00,14.09,16.78,0.00,12.75,0.00
REPLICATE_1,SUSCEPTIBLE,ORGANIC,BLOCK_1,Internatinal K.,CDTA,25,0.00,14.77,14.09,36.24,0.00,0.00,16.11,0.00,0.00,0.00,0.00,10.07,0.00,0.00,10.07,0.00,7.38,0.00
REPLICATE_1,SUSCEPTIBLE,ORGANIC,BLOCK_2,Almera,CDTA,26,15.44,4.03,51.68,85.23,0.00,10.07,42.28,0.00,0.00,0.00,0.00,22.82,0.00,4.03,22.15,4.70,20.81,0.00
REPLICATE_1,SUSCEPTIBLE,ORGANIC,BLOCK_2,Annabelle,CDTA,27,17.45,10.74,49.66,79.19,0.00,13.42,41.61,0.00,0.00,0.00,0.00,24.16,0.00,4.70,36.91,5.37,31.54,0.00
REPLICATE_1,SUSCEPTIBLE,ORGANIC,BLOCK_2,Duke of York,CDTA,28,8.05,14.09,34.90,57.72,0.00,0.00,18.12,0.00,0.00,0.00,0.00,12.08,0.00,0.00,11.41,0.00,8.05,0.00
REPLICATE_1,SUSCEPTIBLE,ORGANIC,BLOCK_2,Homoguard,CDTA,29,13.42,0.00,49.66,63.76,0.00,12.08,47.65,0.00,0.00,0.00,0.00,20.81,0.00,0.00,25.50,0.00,20.13,0.00
REPLICATE_1,SUSCEPTIBLE,ORGANIC,BLOCK_2,Internatinal K.,CDTA,30,8.05,8.72,42.95,62.42,0.00,7.38,34.23,0.00,0.00,0.00,0.00,21.48,0.00,10.07,16.78,0.00,13.42,0.00
REPLICATE_1,SUSCEPTIBLE,CONVENTIONAL,BLOCK_1,Almera,CDTA,31,8.72,0.00,45.64,71.14,0.00,13.42,42.28,0.00,0.00,0.00,0.00,20.13,0.00,6.04,17.45,0.00,16.11,0.00
