REPLICATE_2,SUSCEPTIBLE,ORGANIC,BLOCK_1,Annabelle,CDTA,62,8.72,3.36,45.64,75.84,0.00,15.44,56.38,0.00,0.00,0.00,0.00,22.82,0.00,4.70,22.15,0.00,14.77,0.00
REPLICATE_2,SUSCEPTIBLE,ORGANIC,BLOCK_1,Duke of York,CDTA,63,12.75,24.16,45.64,57.05,0.00,0.00,16.78,0.00,0.00,0.00,0.00,12.08,0.00,0.00,13.42,0.00,11.41,0.00
REPLICATE_2,SUSCEPTIBLE,ORGANIC,BLOCK_1,Homoguard,CDTA,64,10.07,0.00,47.65,65.10,0.00,11.41,48.99,0.00,0.00,0.00,0.00,20.81,0.00,0.00,22.15,0.00,16.11,0.00
REPLICATE_2,SUSCEPTIBLE,ORGANIC,BLOCK_1,Internatinal K.,CDTA,65,13.42,28.19,44.97,71.81,0.00,11.41,40.27,0.00,0.00,0.00,0.00,26.85,0.00,0.00,22.82,8.05,17.45,0.00
REPLICATE_2,SUSCEPTIBLE,ORGANIC,BLOCK_2,Almera,CDTA,66,18.79,10.07,48.99,71.14,0.00,12.75,44.30,0.00,0.00,0.00,0.00,26.85,0.00,0.00,24.83,14.77,21.48,0.00
REPLICATE_2,SUSCEPTIBLE,ORGANIC,BLOCK_2,Annabelle,CDTA,67,21.48,17.45,50.34,72.48,0.00,14.77,42.95,0.00,0.00,0.00,0.00,23.49,0.00,0.00,32.89,11.41,26.17,0.00
REPLICATE_2,SUSCEPTIBLE,ORGANIC,BLOCK_2,Duke of York,CDTA,68,22.82,28.86,66.44,83.22,0.00,0.00,22.82,0.00,0.00,0.00,0.00,18.79,0.00,0.00,16.11,0.00,13.42,0.00
REPLICATE_2,SUSCEPTIBLE,ORGANIC,BLOCK_2,Homoguard,CDTA,69,16.78,6.71,49.66,71.14,0.00,14.77,54.36,0.00,0.00,0.00,0.00,23.49,0.00,6.04,30.87,4.03,26.17,0.00
REPLICATE_2,SUSCEPTIBLE,ORGANIC,BLOCK_2,Internatinal K.,CDTA,70,11.41,20.13,48.99,73.83,0.00,8.05,34.90,0.00,0.00,0.00,0.00,20.13,0.00,4.70,18.79,4.03,15.44,0.00
REPLICATE_2,SUSCEPTIBLE,CONVENTIONAL,BLOCK_1,Almera,CDTA,71,12.75,0.00,55.70,81.21,0.00,15.44,48.32,0.00,0.00,0.00,0.00,23.49,0.00,0.00,24.16,4.03,20.13,0.00
